header_id;otu_number;silva_taxonomy;;;;;
OTU_10565;OTU_10564;Eukaryota(100);SAR(98.3);Alveolata(97.7);Dinoflagellata(95.5);Dinophyceae(70);Peridiniphycidae(28.2)
OTU_10566;OTU_10565;Eukaryota(100);SAR(99.8);Stramenopiles(99.8);Ochrophyta(94.4);Dictyochophyceae(82.5);Pedinellales(78.8)
OTU_14664;OTU_14663;Eukaryota(100);SAR(85.5);Alveolata(83);Dinoflagellata(71.1);Dinophyceae(57.5);SCM37C58(18.6)
OTU_10560;OTU_10559;Eukaryota(100);SAR(82.5);Alveolata(70);Apicomplexa(39);Conoidasida(39);Gregarinasina(37.9)
OTU_10561;OTU_10560;Eukaryota(100);SAR(71.9);Alveolata(70.1);Dinoflagellata(55.8);Noctilucales(16.5);Noctiluca(15.1)
OTU_10562;OTU_10561;Eukaryota(100);SAR(90.9);Alveolata(90.8);Dinoflagellata(80.6);Dinophyceae(64.5);Peridiniphycidae(49.5)
OTU_10563;OTU_10562;Eukaryota(100);SAR(96.2);Alveolata(95.1);Dinoflagellata(87.1);Dinophyceae(67);CCMP1878(37.2)
OTU_48983;OTU_48979;Eukaryota(100);SAR(63.4);Alveolata(62.9);Dinoflagellata(61.3);Dinophyceae(52.9);SCM15C35(19.9)
OTU_13039;OTU_13038;Eukaryota(100);SAR(95.7);Alveolata(90.4);Dinoflagellata(67.6);Dinophyceae(60.8);CCMP1878(14.9)
OTU_13038;OTU_13037;Eukaryota(100);SAR(99.8);Alveolata(99.8);Dinoflagellata(88);Dinophyceae(83.9);BAQK03(32.8)
OTU_13037;OTU_13036;Eukaryota(99.9);SAR(97);Alveolata(90.5);Dinoflagellata(83.6);SCM28C1(26.8);unclassified
OTU_13036;OTU_13035;Eukaryota(100);SAR(99.6);Alveolata(99.1);Dinoflagellata(81.9);Dinophyceae(81.5);Gymnodiniphycidae(63.6)
OTU_13035;OTU_13034;Eukaryota(100);SAR(81.2);Stramenopiles(59.1);Ochrophyta(57);Chrysophyceae(53.3);P34.45(12.8)
OTU_13034;OTU_13033;Eukaryota(100);SAR(95.2);Alveolata(94.7);Protalveolata(72.8);Syndiniales(72);Syndiniales_Group_II(38.5)
OTU_13033;OTU_13032;Eukaryota(100);SAR(98.8);Stramenopiles(96.8);Ochrophyta(93.9);Raphidophyceae(93.7);Heterosigma(88.9)
OTU_13032;OTU_13031;Eukaryota(99.3);SAR(73.1);Rhizaria(18.2);Cercozoa(17.9);Imbricatea(7.1);Marimonadida(7.1)
OTU_13031;OTU_13030;Eukaryota(99.9);SAR(79.9);Stramenopiles(60.8);Ochrophyta(29.6);Raphidophyceae(25.9);Heterosigma(22.5)
OTU_13030;OTU_13029;Eukaryota(100);SAR(96.3);Alveolata(85.1);Protalveolata(55.8);Syndiniales(54.5);Syndiniales_Group_II(46.2)
OTU_27257;OTU_27255;Eukaryota(99.2);Opisthokonta(61.5);Holozoa(61.4);Metazoa(59.8);Animalia(59.8);Arthropoda(43.5)
OTU_39619;OTU_39616;Eukaryota(100);Haptophyta(89.1);Prymnesiophyceae(88.5);Coccolithales(22.3);Reticulosphaera(14.1);unclassified
OTU_39618;OTU_39615;Eukaryota(100);SAR(71.5);Alveolata(54.9);Protalveolata(35.3);Colpodellida(19.6);Voromonas(19.6)
OTU_39617;OTU_39614;Eukaryota(100);SAR(88.9);Alveolata(52.2);BOLA914(17.4);unclassified;unclassified
OTU_39616;OTU_39613;Eukaryota(99.9);SAR(80);Alveolata(68.6);Dinoflagellata(65);Noctilucales(60);Noctiluca(60)
OTU_39615;OTU_39612;Eukaryota(100);SAR(92.9);Alveolata(89.6);Dinoflagellata(86.2);Noctilucales(82.9);Noctiluca(82.9)
OTU_39614;OTU_39611;Eukaryota(100);SAR(89.8);Alveolata(88.9);Dinoflagellata(83);Noctilucales(76.9);Noctiluca(76.1)
OTU_39613;OTU_39610;Eukaryota(100);SAR(96.3);Alveolata(95.6);Dinoflagellata(89.1);Noctilucales(76.3);Noctiluca(76.1)
OTU_39612;OTU_39609;Eukaryota(97.6);Cryptophyceae(6);Kathablepharidae(6);Leucocryptos(6);unclassified;unclassified
OTU_39611;OTU_39608;Eukaryota(100);SAR(97.4);Alveolata(96.2);Dinoflagellata(95.1);Noctilucales(92.6);Noctiluca(92.6)
OTU_39610;OTU_39607;Eukaryota(100);SAR(99.9);Stramenopiles(99.8);Ochrophyta(99.7);Diatomea(97.7);Bacillariophytina(80.6)
OTU_35956;OTU_35953;Eukaryota(100);SAR(79.7);Alveolata(51.1);Ciliophora(43.7);Intramacronucleata(43.7);Conthreep(39.9)
OTU_3619;OTU_3618;Eukaryota(100);Opisthokonta(99);Holozoa(98.9);Metazoa(98.8);Animalia(98.7);Arthropoda(65)
OTU_3618;OTU_3617;Eukaryota(100);SAR(97);Alveolata(94.6);Ciliophora(93.9);Intramacronucleata(93.8);Spirotrichea(93.7)
OTU_8649;OTU_8648;Eukaryota(100);SAR(100);Stramenopiles(99.9);Ochrophyta(99.9);Diatomea(60.8);Bacillariophytina(58.5)
OTU_8648;OTU_8647;Eukaryota(100);Opisthokonta(99.2);Holozoa(99.2);Metazoa(99.1);Animalia(99.1);Arthropoda(70.1)
OTU_3615;OTU_3614;Eukaryota(99.9);Opisthokonta(95.8);Holozoa(95.8);Metazoa(95.8);Animalia(95.8);Arthropoda(49.7)
OTU_3614;OTU_3613;Eukaryota(98.4);Haptophyta(11.2);Prymnesiophyceae(10.3);Prymnesiales(7.2);Chrysoculter(6);unclassified
OTU_3617;OTU_3616;Eukaryota(98.9);SAR(94.6);Alveolata(92.6);Dinoflagellata(89.8);Dinophyceae(61.1);SCM16C67(20.3)
OTU_3616;OTU_3615;Eukaryota(100);Opisthokonta(100);Holozoa(100);Metazoa(100);Animalia(100);Nemertea(40.6)
OTU_8643;OTU_8642;Eukaryota(100);SAR(100);Alveolata(98);Dinoflagellata(89.9);Dinophyceae(86.8);Peridiniphycidae(29.6)
OTU_3610;OTU_3609;Eukaryota(100);SAR(92.8);Stramenopiles(47.2);Peronosporomycetes(18.1);Halophytophthora(13.8);unclassified
OTU_3613;OTU_3612;Eukaryota(100);Haptophyta(57.9);Prymnesiophyceae(57.9);Prymnesiales(55.1);OLI16029(44.7);unclassified
OTU_3612;OTU_3611;Eukaryota(100);SAR(83.4);Alveolata(81.4);M2-18H10(6);unclassified;unclassified
OTU_9110;OTU_9109;Eukaryota(100);SAR(98);Stramenopiles(86.3);Ochrophyta(85.7);Raphidophyceae(83);Heterosigma(80.1)
OTU_9111;OTU_9110;Eukaryota(100);SAR(100);Stramenopiles(99.9);Ochrophyta(99);Raphidophyceae(98.3);Heterosigma(92.6)
OTU_9112;OTU_9111;Eukaryota(100);Haptophyta(17);Pavlovophyceae(9.3);Exanthemachrysis(5.7);unclassified;unclassified
OTU_9113;OTU_9112;Eukaryota(100);SAR(91.3);Alveolata(89.4);Ciliophora(89.4);Intramacronucleata(89.4);Spirotrichea(89.1)
OTU_9114;OTU_9113;Eukaryota(100);SAR(98.5);Stramenopiles(97.3);Ochrophyta(95.2);Raphidophyceae(92.7);Heterosigma(88.5)
OTU_9115;OTU_9114;Eukaryota(100);SAR(97.9);Alveolata(68.8);Ciliophora(68.6);Intramacronucleata(68.6);Spirotrichea(68.5)
OTU_9116;OTU_9115;Eukaryota(100);SAR(99.8);Alveolata(99.7);M2-18H10(26.8);unclassified;unclassified
OTU_4349;OTU_4348;Eukaryota(100);SAR(97.3);Alveolata(61.9);Ciliophora(61.9);Intramacronucleata(61.9);Spirotrichea(61.7)
OTU_4346;OTU_4345;Eukaryota(100);SAR(98.6);Alveolata(96.8);Protalveolata(85.7);Syndiniales(85.5);Syndiniales_Group_II(84)
OTU_4347;OTU_4346;Eukaryota(100);Opisthokonta(100);Holozoa(100);Metazoa(100);Animalia(100);Mollusca(49.3)
OTU_4344;OTU_4343;Eukaryota(100);SAR(97.5);Alveolata(97.2);Protalveolata(89.9);Syndiniales(89.7);Syndiniales_Group_II(89.3)
OTU_4345;OTU_4344;Eukaryota(100);Opisthokonta(100);Holozoa(100);Metazoa(100);Animalia(100);Annelida(72.7)
OTU_4342;OTU_4341;Eukaryota(100);SAR(93.2);Alveolata(84);Dinoflagellata(73.7);SCM15C8(35.8);unclassified
OTU_4343;OTU_4342;Eukaryota(99.6);Opisthokonta(69.2);Holozoa(69.2);Metazoa(68.5);Animalia(68.5);Arthropoda(28.6)
OTU_4340;OTU_4339;Eukaryota(99.4);SAR(57.4);Alveolata(33.5);Apicomplexa(19.8);Conoidasida(19.8);Gregarinasina(18.9)
OTU_4341;OTU_4340;Eukaryota(100);SAR(99.4);Alveolata(99.2);Protalveolata(98.6);Syndiniales(98.6);Amoebophrya(97.9)
OTU_27698;OTU_27696;Eukaryota(98.1);SAR(37.1);Stramenopiles(28.3);MAST-22(8.3);MAST-22C(8.3);unclassified
OTU_52968;OTU_52964;Eukaryota(100);Archaeplastida(57.1);Chloroplastida(57.1);Chlorophyta(57);Chlorodendrales(53.2);Scherffelia(26.3)
OTU_19570;OTU_19569;Eukaryota(100);SAR(87.5);Alveolata(86.6);Dinoflagellata(76.5);Dinophyceae(74.8);Gymnodiniphycidae(33.8)
OTU_19571;OTU_19570;Eukaryota(99.9);SAR(90.2);Alveolata(88);Dinoflagellata(76.6);Dinophyceae(71.2);Peridiniphycidae(59.2)
OTU_19572;OTU_19571;Eukaryota(99.9);Opisthokonta(94.7);Holozoa(94.7);Metazoa(94.4);Animalia(94.4);Arthropoda(92.7)
OTU_19573;OTU_19572;Eukaryota(100);SAR(73.1);Rhizaria(23);Cercozoa(23);Incertae_Sedis(17.4);Gymnophrys(17.4)
OTU_19574;OTU_19573;Eukaryota(100);SAR(58.4);Stramenopiles(24.4);Labyrinthulomycetes(13.5);Thraustochytriaceae(13.5);Ulkenia(8.7)
OTU_19575;OTU_19574;Eukaryota(100);SAR(96.6);Alveolata(96);Protalveolata(82);Syndiniales(81.4);Syndiniales_Group_II(59.2)
OTU_19576;OTU_19575;Eukaryota(100);Opisthokonta(93.8);Holozoa(93.4);Metazoa(93.3);Animalia(93.3);Arthropoda(87.4)
OTU_19577;OTU_19576;Eukaryota(100);SAR(73.7);Stramenopiles(72);MAST-4(58.6);MAST-4D(58.6);unclassified
OTU_19578;OTU_19577;Eukaryota(100);SAR(100);Alveolata(99.7);Dinoflagellata(97.4);Dinophyceae(87.6);SCM15C35(8.6)
OTU_19579;OTU_19578;Eukaryota(100);Opisthokonta(99.8);Holozoa(99.8);Metazoa(99.8);Animalia(99.8);Mollusca(31.3)
OTU_52967;OTU_52963;Eukaryota(100);SAR(95.5);Alveolata(94.6);Ciliophora(94.6);Intramacronucleata(94.6);Spirotrichea(94.3)
OTU_32465;OTU_32462;Eukaryota(100);SAR(81.2);Stramenopiles(75.8);Ochrophyta(73.5);Diatomea(68.6);Bacillariophytina(59.5)
OTU_32464;OTU_32461;Eukaryota(100);SAR(99.7);Stramenopiles(98.4);Ochrophyta(98.4);Diatomea(89.7);Bacillariophytina(80.5)
OTU_32467;OTU_32464;Eukaryota(99.6);Opisthokonta(35);Holozoa(33.7);Metazoa(33.3);Animalia(33.3);Arthropoda(30.1)
OTU_32466;OTU_32463;Eukaryota(100);Opisthokonta(94);Holozoa(92);Metazoa(92);Animalia(92);Annelida(40.5)
OTU_32461;OTU_32458;Eukaryota(100);Opisthokonta(69.3);Holozoa(69.3);Metazoa(69);Animalia(69);Arthropoda(63.4)
OTU_32460;OTU_32457;Eukaryota(100);SAR(83.6);Alveolata(61.8);Dinoflagellata(44.9);Dinophyceae(34.5);Peridiniphycidae(21.7)
OTU_32463;OTU_32460;Eukaryota(100);Archaeplastida(84.6);Chloroplastida(84.6);Chlorophyta(83.1);Mamiellophyceae(64);Micromonas(46.1)
OTU_32462;OTU_32459;Eukaryota(100);Haptophyta(64.9);Prymnesiophyceae(64.4);Prymnesiales(38.7);Imantonia(37.1);unclassified
OTU_45162;OTU_45158;Eukaryota(100);Opisthokonta(93.9);Holozoa(93.9);Metazoa(93.8);Animalia(93.8);Arthropoda(90.3)
OTU_45163;OTU_45159;Eukaryota(99.7);Opisthokonta(95.1);Holozoa(95.1);Metazoa(94.4);Animalia(94.4);Arthropoda(93.8)
OTU_45160;OTU_45156;Eukaryota(99.6);SAR(58);Stramenopiles(43.3);MAST-22(15.8);MAST-22C(15.8);unclassified
OTU_45161;OTU_45157;Eukaryota(100);SAR(94.5);Alveolata(88.6);Dinoflagellata(80);Dinophyceae(73.3);Gymnodiniphycidae(37.2)
OTU_32469;OTU_32466;Eukaryota(100);Opisthokonta(96.8);Holozoa(96.8);Metazoa(96.8);Animalia(96.8);Arthropoda(69.4)
OTU_32468;OTU_32465;Eukaryota(100);SAR(80.9);Stramenopiles(39.9);Ochrophyta(36.9);Bolidomonas(14.7);unclassified
OTU_45164;OTU_45160;Eukaryota(99.7);SAR(87.6);Alveolata(82.1);Protalveolata(58);Syndiniales(54.7);Amoebophrya(44.6)
OTU_45165;OTU_45161;Eukaryota(100);SAR(76.2);Alveolata(47.8);Ciliophora(47.2);Intramacronucleata(47.2);Spirotrichea(47.2)
OTU_51003;OTU_50999;Eukaryota(99.9);SAR(63.6);Stramenopiles(51.3);MAST-2(10.5);unclassified;unclassified
OTU_50971;OTU_50967;Eukaryota(100);SAR(98.3);Stramenopiles(78.2);Ochrophyta(76.4);Diatomea(62.1);Bacillariophytina(59.6)
OTU_50970;OTU_50966;Eukaryota(100);SAR(95.8);Stramenopiles(95.3);Ochrophyta(89.9);Diatomea(54.8);Coscinodiscophytina(33.3)
OTU_5769;OTU_5768;Eukaryota(100);SAR(99.5);Alveolata(99.2);Dinoflagellata(85.5);Dinophyceae(66.6);Peridiniphycidae(30.2)
OTU_5768;OTU_5767;Eukaryota(100);SAR(98.6);Stramenopiles(98.6);Ochrophyta(97.5);Dictyochophyceae(76.3);Pedinellales(73.9)
OTU_5767;OTU_5766;Eukaryota(100);Haptophyta(97);Prymnesiophyceae(97);Prymnesiales(91.6);Chrysochromulina(68.9);unclassified
OTU_5766;OTU_5765;Eukaryota(100);SAR(98.5);Alveolata(80.8);Ciliophora(80.8);Intramacronucleata(80.8);Spirotrichea(80.7)
OTU_5765;OTU_5764;Eukaryota(100);SAR(91.5);Stramenopiles(82.4);Ochrophyta(68.4);Bolidomonas(20.2);unclassified
OTU_5764;OTU_5763;Eukaryota(100);Archaeplastida(98.5);Chloroplastida(98.5);Chlorophyta(98.3);Mamiellophyceae(96.2);Micromonas(60.9)
OTU_5763;OTU_5762;Eukaryota(100);SAR(61);Stramenopiles(58.8);MAST-6(54.6);unclassified;unclassified
OTU_5762;OTU_5761;Eukaryota(100);SAR(85.3);Stramenopiles(54);Ochrophyta(37.7);Eustigmatales(11.1);Pseudellipsoidion(2.3)
OTU_5761;OTU_5760;Eukaryota(100);SAR(75.5);Alveolata(66.1);OLI11255(37.8);unclassified;unclassified
OTU_5760;OTU_5759;Eukaryota(99.9);Opisthokonta(99.8);Holozoa(99.8);Metazoa(99.8);Animalia(99.8);Craniata(94.6)
OTU_50979;OTU_50975;Eukaryota(99.8);SAR(67.3);Alveolata(63.5);Ciliophora(63.3);Intramacronucleata(63.3);Spirotrichea(63.2)
OTU_50978;OTU_50974;Eukaryota(99.6);SAR(78.2);Stramenopiles(61.1);MAST-12(5.4);MAST-12A(5.4);unclassified
OTU_27118;OTU_27116;Eukaryota(100);SAR(66.1);Stramenopiles(47.4);MAST-6(8.1);unclassified;unclassified
OTU_7725;OTU_7724;Eukaryota(100);SAR(99.4);Stramenopiles(99.2);Ochrophyta(98.7);Bolidomonas(93.8);unclassified
OTU_7724;OTU_7723;Eukaryota(100);Opisthokonta(88);Holozoa(88);Metazoa(87.9);Animalia(87.9);Brachiopoda(30.8)
OTU_7727;OTU_7726;Eukaryota(99.4);Opisthokonta(75.4);Holozoa(75.3);Metazoa(75.2);Animalia(75.2);Arthropoda(72.5)
OTU_7726;OTU_7725;Eukaryota(99.4);Opisthokonta(74.2);Holozoa(74.2);Metazoa(74);Animalia(74);Arthropoda(72.4)
OTU_7721;OTU_7720;Eukaryota(99.6);SAR(50.7);Stramenopiles(36.8);Ochrophyta(25.8);Phaeophyceae(6.7);Sporochnales(4.9)
OTU_7720;OTU_7719;Eukaryota(100);Opisthokonta(96.4);Holozoa(96.4);Metazoa(96.3);Animalia(96.3);Annelida(59)
OTU_7723;OTU_7722;Eukaryota(99.4);Opisthokonta(71.5);Holozoa(71.5);Metazoa(69.5);Animalia(69.5);Arthropoda(61.5)
OTU_7722;OTU_7721;Eukaryota(100);SAR(99.2);Stramenopiles(93.2);Ochrophyta(92.4);Diatomea(83.4);Bacillariophytina(78.9)
OTU_7729;OTU_7728;Eukaryota(100);Haptophyta(67.5);Prymnesiophyceae(67.5);Prymnesiales(60.1);OLI16029(52.3);unclassified
OTU_7728;OTU_7727;Eukaryota(100);Opisthokonta(94.4);Holozoa(94.2);Choanomonada(80.8);Acanthoecida(76.3);Stephanoecidae(76.2)
OTU_34706;OTU_34703;Eukaryota(100);SAR(96.3);Alveolata(77.3);Dinoflagellata(70.9);Dinophyceae(63);SCM37C61(12.3)
OTU_34707;OTU_34704;Eukaryota(100);SAR(97.2);Stramenopiles(97.1);Ochrophyta(96.8);Chrysophyceae(96.7);Ochromonadales(81.7)
OTU_34704;OTU_34701;Eukaryota(100);SAR(96.9);Alveolata(68.9);Ciliophora(68.5);Intramacronucleata(68.5);Spirotrichea(68.1)
OTU_34705;OTU_34702;Eukaryota(100);Opisthokonta(92.2);Holozoa(92.1);Metazoa(92);Animalia(92);Arthropoda(90.2)
OTU_34702;OTU_34699;Eukaryota(100);Opisthokonta(87.8);Holozoa(86.6);Metazoa(86.6);Animalia(86.6);Arthropoda(60)
OTU_34703;OTU_34700;Eukaryota(100);Archaeplastida(46.5);Chloroplastida(39);Chlorophyta(38.8);Chlorophyceae(19);Chlamydopodium(0.9)
OTU_34700;OTU_34697;Eukaryota(100);SAR(95);Alveolata(94.6);Protalveolata(83.6);Syndiniales(82.8);Syndiniales_Group_II(81.9)
OTU_34701;OTU_34698;Eukaryota(100);SAR(81.3);Alveolata(79.5);M2-18H10(5.1);unclassified;unclassified
OTU_36393;OTU_36390;Eukaryota(100);Archaeplastida(78.4);Chloroplastida(78.4);Chlorophyta(77.2);Prasinophytae(77.1);shizugawa(58.2)
OTU_36392;OTU_36389;Eukaryota(100);SAR(67);Stramenopiles(57.9);Peronosporomycetes(11.9);Aphanomyces(2.1);unclassified
OTU_36391;OTU_36388;Eukaryota(99.7);Opisthokonta(71.4);Holozoa(71.4);Metazoa(69.3);Animalia(69.3);Arthropoda(65)
OTU_36390;OTU_36387;Eukaryota(100);SAR(60.5);Alveolata(57);Ciliophora(54.9);Intramacronucleata(54.9);Spirotrichea(50.5)
OTU_36397;OTU_36394;Eukaryota(100);Archaeplastida(78.1);Chloroplastida(72.3);Chlorophyta(72);Ulvophyceae(26.5);Oltmannsiellopsis(17.1)
OTU_36396;OTU_36393;Eukaryota(100);Archaeplastida(99.7);Chloroplastida(99.7);Chlorophyta(99.7);Mamiellophyceae(91.9);Ostreococcus(77.7)
OTU_34708;OTU_34705;Eukaryota(100);SAR(99.3);Alveolata(98.9);Dinoflagellata(89.9);Dinophyceae(82.6);Dinophysiales(32.4)
OTU_34709;OTU_34706;Eukaryota(99.3);Opisthokonta(74.1);Holozoa(74.1);Metazoa(71);Animalia(71);Urochordata(54.3)
OTU_18775;OTU_18774;Eukaryota(100);SAR(93.1);Alveolata(88);Dinoflagellata(66.8);Incertae_Sedis(29.3);Blastodinium(26.6)
OTU_47790;OTU_47786;Eukaryota(100);Archaeplastida(74);Chloroplastida(73.5);Chlorophyta(70.9);Prasinophytae(37.5);Pyramimonas(33.6)
OTU_18774;OTU_18773;Eukaryota(99.7);Opisthokonta(91.7);Holozoa(91.6);Metazoa(91.5);Animalia(91.5);Arthropoda(88.2)
OTU_50965;OTU_50961;Eukaryota(100);SAR(95.6);Alveolata(64.5);M2-18H10(9.9);unclassified;unclassified
OTU_6230;OTU_6229;Eukaryota(100);Opisthokonta(62.1);Holozoa(62.1);Metazoa(61.9);Animalia(61.9);Arthropoda(60.2)
OTU_6231;OTU_6230;Eukaryota(100);Archaeplastida(53.8);Chloroplastida(53.7);Chlorophyta(53.6);Trebouxiophyceae(29.3);Lobosphaeropsis(12.9)
OTU_6232;OTU_6231;Eukaryota(100);SAR(89.8);Stramenopiles(50.3);Peronosporomycetes(39.9);Olpidiopsis(26.9);unclassified
OTU_6233;OTU_6232;Eukaryota(100);Haptophyta(77.3);Prymnesiophyceae(76.8);Prymnesiales(48.5);Braarudosphaera(35.8);unclassified
OTU_6234;OTU_6233;Eukaryota(100);SAR(73.1);Alveolata(44.2);Ciliophora(37.9);Intramacronucleata(37.4);Spirotrichea(34.9)
OTU_6235;OTU_6234;Eukaryota(100);SAR(97.6);Alveolata(96.5);Protalveolata(93.1);Syndiniales(93);Syndiniales_Group_I(84.2)
OTU_6236;OTU_6235;Eukaryota(100);SAR(76.8);Stramenopiles(41.9);Ochrophyta(39.6);Diatomea(38.5);Bacillariophytina(35.4)
OTU_6237;OTU_6236;Eukaryota(99.4);SAR(30.7);Alveolata(17.9);Protalveolata(14.6);Colpodellida(14.6);Voromonas(14.5)
OTU_6238;OTU_6237;Eukaryota(100);SAR(88.8);Alveolata(79.5);Protalveolata(56);Syndiniales(55.6);Syndiniales_Group_II(44)
OTU_6239;OTU_6238;Eukaryota(100);SAR(88.7);Rhizaria(54.4);Cercozoa(54.4);Thecofilosea(27.8);Cryomonadida(27.8)
OTU_31288;OTU_31285;Eukaryota(100);SAR(93.2);Stramenopiles(88.8);Ochrophyta(83.9);Diatomea(69.8);Bacillariophytina(53.4)
OTU_31289;OTU_31286;Eukaryota(99.9);Archaeplastida(71.9);Chloroplastida(54.8);Chlorophyta(54.2);Ulvophyceae(17.3);Ochlochaete(9.7)
OTU_7181;OTU_7180;Eukaryota(100);SAR(95.7);Stramenopiles(90.3);Ochrophyta(82.1);Diatomea(53.6);Coscinodiscophytina(20)
OTU_7180;OTU_7179;Eukaryota(100);SAR(81);Alveolata(61.3);Ciliophora(58.6);Intramacronucleata(58.6);Spirotrichea(57.2)
OTU_7183;OTU_7182;Eukaryota(100);SAR(75.8);Alveolata(74.6);Dinoflagellata(72.8);Dinophyceae(67.9);SL163A10(26.9)
OTU_7182;OTU_7181;Eukaryota(100);Opisthokonta(91.4);Nucletmycea(91.4);Fungi(91.4);Dikarya(91.4);Basidiomycota(90.8)
OTU_7185;OTU_7184;Eukaryota(100);SAR(97.5);Alveolata(92.6);Ciliophora(92);Intramacronucleata(92);Spirotrichea(89.2)
OTU_7184;OTU_7183;Eukaryota(100);Opisthokonta(95);Holozoa(95);Metazoa(95);Animalia(95);Arthropoda(95)
OTU_7187;OTU_7186;Eukaryota(100);Opisthokonta(99.8);Holozoa(99.8);Metazoa(99.8);Animalia(99.8);Annelida(75.6)
OTU_7186;OTU_7185;Eukaryota(100);SAR(97.3);Stramenopiles(96.4);Ochrophyta(57.1);Chrysophyceae(52.2);E222(51.4)
OTU_7189;OTU_7188;Eukaryota(100);Opisthokonta(91.6);Holozoa(91.5);Metazoa(91.4);Animalia(91.3);Arthropoda(90.4)
OTU_7188;OTU_7187;Eukaryota(99.9);Haptophyta(15.7);Prymnesiophyceae(15.4);Isochrysidales(8.6);ESS2202(6.2);unclassified
OTU_18779;OTU_18778;Eukaryota(100);SAR(89.9);Stramenopiles(67.2);Ochrophyta(60.1);Diatomea(54.9);Coscinodiscophytina(26.8)
OTU_22703;OTU_22702;Eukaryota(99.4);Haptophyta(15.5);Prymnesiophyceae(15.4);Prymnesiales(5.2);Chrysoculter(5.2);unclassified
OTU_18778;OTU_18777;Eukaryota(100);SAR(98.3);Stramenopiles(79.6);Ochrophyta(75.7);Raphidophyceae(62.4);Heterosigma(17.4)
OTU_29667;OTU_29664;Eukaryota(100);SAR(54.8);Alveolata(43.3);M2-18H10(10);unclassified;unclassified
OTU_20569;OTU_20568;Eukaryota(100);Opisthokonta(99.7);Holozoa(99.7);Metazoa(99.7);Animalia(99.7);Annelida(36.8)
OTU_20568;OTU_20567;Eukaryota(99.6);SAR(80.4);Stramenopiles(60.7);Ochrophyta(55.2);Chrysophyceae(51.1);A1(1.1)
OTU_8988;OTU_8987;Eukaryota(100);SAR(97.4);Stramenopiles(60.6);Ochrophyta(46.7);Eustigmatales(10);Pseudellipsoidion(6.1)
OTU_8989;OTU_8988;Eukaryota(100);SAR(100);Stramenopiles(100);Ochrophyta(99.8);Raphidophyceae(99.4);Heterosigma(92.2)
OTU_8984;OTU_8983;Eukaryota(100);SAR(92.7);Stramenopiles(56.5);Incertae_Sedis(22.1);Pirsonia(22.1);unclassified
OTU_8985;OTU_8984;Eukaryota(100);Cryptophyceae(94.5);Cryptomonadales(94.4);Rhodomonas(74.4);unclassified;unclassified
OTU_8986;OTU_8985;Eukaryota(100);SAR(99.5);Stramenopiles(98.6);Ochrophyta(97.7);Raphidophyceae(95.6);Heterosigma(87.2)
OTU_8987;OTU_8986;Eukaryota(100);Cryptophyceae(73.8);Cryptomonadales(73.2);Rhodomonas(69.8);unclassified;unclassified
OTU_8980;OTU_8979;Eukaryota(100);Opisthokonta(83.9);Nucletmycea(78);Fungi(76.7);Chytridiomycota(51.2);Incertae_Sedis(51.2)
OTU_8981;OTU_8980;Eukaryota(100);SAR(99.9);Alveolata(87.4);Dinoflagellata(82.7);Dinophyceae(48.4);Gymnodiniphycidae(25.4)
OTU_20565;OTU_20564;Eukaryota(99.6);SAR(73.5);Alveolata(66.5);Dinoflagellata(56.1);Dinophyceae(42.1);SCM37C61(6.6)
OTU_8983;OTU_8982;Eukaryota(100);SAR(80.8);Rhizaria(69.3);Cercozoa(69.3);Thecofilosea(52.8);Cryomonadida(52.8)
OTU_31860;OTU_31857;Eukaryota(100);Archaeplastida(97.2);Chloroplastida(97.1);Chlorophyta(95.5);Prasinophytae(87);Pyramimonas(80.3)
OTU_31861;OTU_31858;Eukaryota(100);Archaeplastida(78.8);Chloroplastida(78.6);Charophyta(48.5);Phragmoplastophyta(47.4);Streptophyta(38.5)
OTU_31862;OTU_31859;Eukaryota(100);Archaeplastida(95.2);Chloroplastida(95.2);Chlorophyta(94.5);Prasinophytae(41.4);Pyramimonas(39.4)
OTU_31863;OTU_31860;Eukaryota(100);SAR(96.6);Stramenopiles(61.1);Ochrophyta(59.2);Diatomea(32.5);Bacillariophytina(25.1)
OTU_31864;OTU_31861;Eukaryota(100);SAR(99.3);Stramenopiles(98);Ochrophyta(91.5);Diatomea(75.9);Bacillariophytina(47.8)
OTU_31865;OTU_31862;Eukaryota(100);SAR(53.4);Stramenopiles(40.8);Incertae_Sedis(16.2);Pirsonia(16.2);unclassified
OTU_31866;OTU_31863;Eukaryota(100);SAR(68.4);Alveolata(67.5);Dinoflagellata(63.8);Dinophyceae(53.9);SCM16C67(5.8)
OTU_31867;OTU_31864;Eukaryota(100);Opisthokonta(50.9);Holozoa(49.6);Metazoa(47.1);Animalia(47.1);Arthropoda(44.3)
OTU_31868;OTU_31865;Eukaryota(100);SAR(81.5);Stramenopiles(77.5);Incertae_Sedis(28.8);Pirsonia(28.8);unclassified
OTU_31869;OTU_31866;Eukaryota(100);Archaeplastida(82);Chloroplastida(82);Chlorophyta(59.6);Prasinophytae(46.9);Pyramimonas(38.2)
OTU_35150;OTU_35147;Eukaryota(100);SAR(97.9);Stramenopiles(83);Ochrophyta(77.2);Diatomea(69.3);Bacillariophytina(43.5)
OTU_35151;OTU_35148;Eukaryota(100);Archaeplastida(97.1);Chloroplastida(97.1);Chlorophyta(97.1);Mamiellophyceae(95.1);Micromonas(92.7)
